Actual_File_Name,True_Coupling_log10,Predicted_Coupling_log10,Predicted_True_Ratio_Linear,Min_HeavyDist_Ang,cos_theta,cos_4phi,cos_4psi,FeFe_Dist_Ang
geom_27.out,-2.1802267622428917,-2.3432774833823906,0.6869882021555306,4.163596135037595,-4.561713e-11,0.9970136,0.9970136,10.176934675667326
43_ang_xy_job_000.out,-1.0762088934508998,-1.239206981489776,0.6870714648075305,4.353367037098986,1.0,1.0,1.0,4.357751713900185
geom_231.out,-2.2183614282231052,-2.380198392721402,0.6889108670931571,3.0608405633376266,-0.8660253,0.9999283,0.997012,10.108962532300236
43_ang_x_job_005.out,-1.5946821241916778,-1.756127831019061,0.6895317893581718,4.345131266198985,1.0,1.0,1.0,5.243090691567332
md_090.out,-3.734436067778708,-3.8931891105219627,0.6938202278662617,6.659315827753929,0.9981462,0.941727,1.0,9.069735820324482
geom_15.out,-1.2443194150836814,-1.4022691919971138,0.6951046968851792,2.548473792409881,1.0,1.0,1.0,9.848857801796104
md_045.out,-1.8072661980241622,-1.9645603789787067,0.6961547953387234,4.38066797235707,0.993755,0.9618551,1.0,5.501319340924774
geom_333.out,-1.3832988227399443,-1.5371519658628117,0.7016925359577885,2.9855113925255754,1.0,1.0,1.0,9.899494936611664
geom_236.out,-1.7928001460021519,-1.9445957789923405,0.7050247561325174,2.6912133082682246,-3.356131e-05,0.9969988,0.996999,6.957677362554261
geom_525.out,-5.698970004336019,-5.849586511082558,0.7069415263719605,6.317122547544332,0.965922,-0.9983129,0.4312143,10.413935770230244
md_008.out,-2.064226160200571,-2.2147964332935572,0.7070167891965679,3.716862189378159,0.9960498,0.1394432,1.0,4.11655523255792
44_ang_x_job_010.out,-1.9639786283435556,-2.1118784036338063,0.7113776635483143,4.404437344292685,1.0,1.0,1.0,7.043436661176133
40_ang_x2_job_001.out,-1.4714166196121148,-1.6186322981428134,0.7124991022502387,4.016843751068741,1.0,1.0,1.0,5.2497618993626745
geom_210.out,-3.3813105839768043,-3.527074849206514,0.7148842595052103,6.020105035146812,1.0,1.0,-0.7375989,9.70110673839846
40_ang_xy2_job_009.out,-1.4923475285191699,-1.6362499892618132,0.7179555205473962,4.004701523284851,1.0,1.0,1.0,8.12403840463596
geom_147.out,-5.698970004336019,-5.841477624147302,0.720265113885997,6.267689536116639,0.9659176,-0.5023163,-0.5657439,8.188534501618467
44_ang_x_job_006.out,-1.8093182614860595,-1.950221146590259,0.7229314440688253,4.4137677465516925,1.0,1.0,1.0,5.622277118748239
43_ang_x_job_010.out,-1.8945640855960766,-2.0315882684988296,0.7294168928632819,4.304539733792685,1.0,1.0,1.0,6.981403870282824
5_ang_26.out,-2.182919530054242,-2.318516043452739,0.7318186728350867,5.017004349091198,1.0,1.0,1.0,5.635601121442148
5_ang_08_08.out,-1.8182465443697664,-1.9534361439401735,0.7325046743847458,5.007715902454931,1.0,1.0,1.0,5.126402247190518
5_ang_78.out,-2.135216814288755,-2.269369436334422,0.7342557867902246,5.0411017803750005,1.0,1.0,1.0,9.264987857520376
md_039.out,-3.4357687318136034,-3.569651853690811,0.734711568470049,7.402616002439138,0.9835668,0.5023339,1.0,8.279681619446789
